国家,确诊,治愈,死亡,日期
安哥拉,3.0,0.0,0.0,2020-03-24
不丹,2.0,0.0,0.0,2020-03-24
尼加拉瓜,2.0,0.0,0.0,2020-03-24
文莱,104.0,4.0,0.0,2020-03-24
毛里塔尼亚,2.0,0.0,0.0,2020-03-24
毛里求斯,36.0,2.0,2.0,2020-03-24
厄立特里亚,1.0,0.0,0.0,2020-03-24
新西兰,142.0,0.0,0.0,2020-03-24
中国,145.0,145.0,3.0,2020-03-24
津巴布韦,2.0,0.0,1.0,2020-03-24
列支敦士登,46.0,0.0,0.0,2020-03-24
冈比亚,1.0,0.0,0.0,2020-03-24
叙利亚,1.0,0.0,0.0,2020-03-24
圣马丁岛,5.0,0.0,0.0,2020-03-24
梵蒂冈,1.0,0.0,0.0,2020-03-24
法属波利尼西亚,17.0,0.0,0.0,2020-03-24
安提瓜和巴布达,1.0,0.0,0.0,2020-03-24
格林那达,1.0,0.0,0.0,2020-03-24
圣卢西亚,2.0,0.0,0.0,2020-03-24
圣文森特和格林纳丁斯,1.0,0.0,0.0,2020-03-24
库拉索岛,3.0,0.0,1.0,2020-03-24
东帝汶,1.0,0.0,0.0,2020-03-24
蒙特塞拉特,1.0,0.0,0.0,2020-03-24
摩纳哥,23.0,0.0,0.0,2020-03-24
老挝,2.0,0.0,0.0,2020-03-24
斐济,2.0,0.0,0.0,2020-03-24
新喀里多尼亚,5.0,0.0,0.0,2020-03-24
伯利兹,1.0,0.0,0.0,2020-03-24
纳米比亚,3.0,0.0,0.0,2020-03-24
塞舌尔,7.0,0.0,0.0,2020-03-24
格陵兰,2.0,0.0,0.0,2020-03-24
巴布亚新几内亚,1.0,0.0,0.0,2020-03-24
圣巴泰勒米岛,3.0,0.0,0.0,2020-03-24
苏里南,6.0,0.0,0.0,2020-03-24
科索沃,31.0,0.0,1.0,2020-03-24
圣巴泰勒米,3.0,0.0,0.0,2020-03-24
美国,55243.0,354.0,802.0,2020-03-25
俄罗斯,658.0,29.0,1.0,2020-03-25
英国,8077.0,135.0,422.0,2020-03-25
巴西,2201.0,0.0,46.0,2020-03-25
意大利,70545.0,8326.0,6820.0,2020-03-25
西班牙,47610.0,5367.0,3434.0,2020-03-25
秘鲁,395.0,1.0,5.0,2020-03-25
法国,22300.0,3201.0,1100.0,2020-03-25
印度,606.0,42.0,10.0,2020-03-25
荷兰,6412.0,0.0,356.0,2020-03-25
土耳其,1872.0,0.0,44.0,2020-03-25
加拿大,2892.0,112.0,28.0,2020-03-25
比利时,4937.0,350.0,178.0,2020-03-25
卡塔尔,526.0,41.0,0.0,2020-03-25
巴基斯坦,998.0,6.0,7.0,2020-03-25
沙特阿拉伯,900.0,29.0,2.0,2020-03-25
新加坡,631.0,152.0,2.0,2020-03-25
厄瓜多尔,790.0,0.0,15.0,2020-03-25
葡萄牙,2362.0,22.0,29.0,2020-03-25
智利,922.0,17.0,2.0,2020-03-25
瑞典,2272.0,17.0,36.0,2020-03-25
白俄罗斯,86.0,22.0,0.0,2020-03-25
伊朗,27017.0,9625.0,2077.0,2020-03-25
孟加拉国,33.0,5.0,3.0,2020-03-25
阿联酋,333.0,52.0,2.0,2020-03-25
德国,35743.0,3290.0,187.0,2020-03-25
乌克兰,113.0,1.0,4.0,2020-03-25
哥伦比亚,378.0,6.0,3.0,2020-03-25
印度尼西亚,790.0,9.0,58.0,2020-03-25
波兰,901.0,13.0,10.0,2020-03-25
多米尼加,245.0,0.0,3.0,2020-03-25
墨西哥,405.0,1.0,5.0,2020-03-25
科威特,195.0,43.0,0.0,2020-03-25
爱尔兰,1329.0,0.0,7.0,2020-03-25
菲律宾,636.0,26.0,38.0,2020-03-25
巴拿马,443.0,0.0,6.0,2020-03-25
挪威,2796.0,0.0,12.0,2020-03-25
埃及,442.0,80.0,21.0,2020-03-25
南非,709.0,0.0,0.0,2020-03-25
日本,1277.0,285.0,44.0,2020-03-25
塞尔维亚,384.0,0.0,4.0,2020-03-25
罗马尼亚,576.0,31.0,7.0,2020-03-25
阿富汗,79.0,0.0,2.0,2020-03-25
阿根廷,387.0,1.0,6.0,2020-03-25
加纳,68.0,0.0,2.0,2020-03-25
尼日利亚,44.0,2.0,1.0,2020-03-25
巴林,419.0,190.0,3.0,2020-03-25
阿曼,99.0,17.0,0.0,2020-03-25
以色列,2030.0,58.0,5.0,2020-03-25
摩洛哥,170.0,6.0,5.0,2020-03-25
哈萨克斯坦,80.0,2.0,0.0,2020-03-25
摩尔多瓦,125.0,1.0,1.0,2020-03-25
玻利维亚,27.0,0.0,0.0,2020-03-25
阿尔及利亚,264.0,12.0,19.0,2020-03-25
捷克,1497.0,10.0,5.0,2020-03-25
亚美尼亚,265.0,16.0,0.0,2020-03-25
波多黎各,31.0,0.0,2.0,2020-03-25
奥地利,4876.0,9.0,28.0,2020-03-25
洪都拉斯,30.0,0.0,0.0,2020-03-25
丹麦,1591.0,1.0,32.0,2020-03-25
芬兰,792.0,10.0,1.0,2020-03-25
瑞士,8836.0,3.0,86.0,2020-03-25
苏丹,3.0,0.0,1.0,2020-03-25
匈牙利,226.0,21.0,10.0,2020-03-25
几内亚,2.0,0.0,0.0,2020-03-25
保加利亚,218.0,3.0,3.0,2020-03-25
塞内加尔,86.0,8.0,0.0,2020-03-25
危地马拉,20.0,0.0,1.0,2020-03-25
喀麦隆,72.0,0.0,1.0,2020-03-25
马来西亚,1796.0,199.0,19.0,2020-03-25
古巴,40.0,0.0,1.0,2020-03-25
马约特,24.0,0.0,0.0,2020-03-25
希腊,743.0,19.0,20.0,2020-03-25
索马里,1.0,0.0,0.0,2020-03-25
斯洛文尼亚,442.0,0.0,3.0,2020-03-25
萨尔瓦多,3.0,0.0,0.0,2020-03-25
刚果（金）,45.0,0.0,2.0,2020-03-25
阿塞拜疆,93.0,10.0,2.0,2020-03-25
科特迪瓦,73.0,3.0,0.0,2020-03-25
伊拉克,316.0,75.0,27.0,2020-03-25
马尔代夫,13.0,0.0,0.0,2020-03-25
加蓬,6.0,0.0,1.0,2020-03-25
韩国,9137.0,3730.0,126.0,2020-03-25
波黑,131.0,2.0,1.0,2020-03-25
几内亚比绍,2.0,0.0,0.0,2020-03-25
哥斯达黎加,158.0,0.0,2.0,2020-03-25
斯洛伐克,204.0,7.0,1.0,2020-03-25
黎巴嫩,333.0,8.0,4.0,2020-03-25
巴拉圭,37.0,0.0,3.0,2020-03-25
圣马力诺,187.0,2.0,20.0,2020-03-25
澳大利亚,2136.0,27.0,8.0,2020-03-25
赤道几内亚,9.0,0.0,0.0,2020-03-25
斯里兰卡,100.0,1.0,0.0,2020-03-25
乌兹别克斯坦,55.0,0.0,0.0,2020-03-25
赞比亚共和国,12.0,0.0,0.0,2020-03-25
立陶宛,209.0,1.0,1.0,2020-03-25
牙买加,19.0,0.0,1.0,2020-03-25
拉脱维亚,197.0,0.0,0.0,2020-03-25
肯尼亚,28.0,1.0,0.0,2020-03-25
留尼旺,71.0,0.0,0.0,2020-03-25
委内瑞拉,84.0,0.0,0.0,2020-03-25
吉尔吉斯斯坦,16.0,0.0,0.0,2020-03-25
爱沙尼亚,369.0,0.0,0.0,2020-03-25
北马其顿,136.0,1.0,2.0,2020-03-25
突尼斯,114.0,0.0,3.0,2020-03-25
塞浦路斯,124.0,0.0,1.0,2020-03-25
吉布提,11.0,0.0,0.0,2020-03-25
乍得,3.0,0.0,0.0,2020-03-25
刚果（布）,4.0,0.0,0.0,2020-03-25
坦桑尼亚,12.0,0.0,0.0,2020-03-25
马恩岛,13.0,0.0,0.0,2020-03-25
马里,2.0,0.0,0.0,2020-03-25
巴勒斯坦,59.0,17.0,0.0,2020-03-25
格鲁吉亚,73.0,10.0,0.0,2020-03-25
贝宁,5.0,0.0,0.0,2020-03-25
佛得角,3.0,0.0,0.0,2020-03-25
泽西岛,18.0,0.0,0.0,2020-03-25
克罗地亚,315.0,5.0,1.0,2020-03-25
安道尔,185.0,1.0,1.0,2020-03-25
根西岛,20.0,0.0,0.0,2020-03-25
尼泊尔,2.0,1.0,0.0,2020-03-25
海地,6.0,0.0,0.0,2020-03-25
卢森堡,1099.0,0.0,8.0,2020-03-25
中非共和国,4.0,0.0,0.0,2020-03-25
乌拉圭,189.0,0.0,0.0,2020-03-25
约旦,153.0,1.0,0.0,2020-03-25
法罗群岛,118.0,0.0,0.0,2020-03-25
阿尔巴尼亚,123.0,10.0,4.0,2020-03-25
尼日尔,7.0,0.0,0.0,2020-03-25
马提尼克,53.0,0.0,0.0,2020-03-25
斯威士兰,5.0,0.0,0.0,2020-03-25
泰国,934.0,70.0,4.0,2020-03-25
埃塞俄比亚,12.0,4.0,0.0,2020-03-25
法属圭亚那,20.0,0.0,0.0,2020-03-25
马耳他,107.0,0.0,0.0,2020-03-25
直布罗陀,15.0,0.0,0.0,2020-03-25
关岛,29.0,0.0,1.0,2020-03-25
越南,141.0,17.0,0.0,2020-03-25
瓜德罗普岛,62.0,0.0,0.0,2020-03-25
多哥,18.0,1.0,0.0,2020-03-25
卢旺达,40.0,0.0,0.0,2020-03-25
布基纳法索,114.0,5.0,4.0,2020-03-25
马达加斯加,19.0,0.0,0.0,2020-03-25
钻石公主号邮轮,712.0,574.0,10.0,2020-03-25
缅甸,2.0,0.0,0.0,2020-03-25
百慕大,6.0,0.0,0.0,2020-03-25
利比里亚,3.0,0.0,0.0,2020-03-25
特立尼达和多巴哥,51.0,0.0,0.0,2020-03-25
阿鲁巴,9.0,0.0,0.0,2020-03-25
乌干达,14.0,0.0,0.0,2020-03-25
蒙古,10.0,0.0,0.0,2020-03-25
开曼群岛,5.0,0.0,1.0,2020-03-25
巴哈马,4.0,0.0,0.0,2020-03-25
莫桑比克,3.0,0.0,0.0,2020-03-25
圭亚那,20.0,0.0,1.0,2020-03-25
巴巴多斯,17.0,0.0,0.0,2020-03-25
柬埔寨,93.0,2.0,0.0,2020-03-25
美属维尔京群岛,17.0,0.0,0.0,2020-03-25
黑山,27.0,0.0,0.0,2020-03-25
冰岛,648.0,0.0,2.0,2020-03-25
安哥拉,3.0,0.0,0.0,2020-03-25
不丹,2.0,0.0,0.0,2020-03-25
尼加拉瓜,2.0,0.0,0.0,2020-03-25
文莱,109.0,4.0,0.0,2020-03-25
毛里塔尼亚,2.0,0.0,0.0,2020-03-25
毛里求斯,48.0,0.0,2.0,2020-03-25
厄立特里亚,1.0,0.0,0.0,2020-03-25
新西兰,205.0,0.0,0.0,2020-03-25
中国,0.0,0.0,0.0,2020-03-25
津巴布韦,3.0,0.0,1.0,2020-03-25
列支敦士登,46.0,0.0,0.0,2020-03-25
冈比亚,3.0,0.0,1.0,2020-03-25
叙利亚,4.0,0.0,0.0,2020-03-25
圣马丁岛,8.0,0.0,0.0,2020-03-25
梵蒂冈,1.0,0.0,0.0,2020-03-25
法属波利尼西亚,18.0,0.0,0.0,2020-03-25
利比亚,1.0,0.0,0.0,2020-03-25
安提瓜和巴布达,1.0,0.0,0.0,2020-03-25
格林那达,1.0,0.0,0.0,2020-03-25
圣卢西亚,3.0,0.0,0.0,2020-03-25
圣文森特和格林纳丁斯,1.0,0.0,0.0,2020-03-25
库拉索岛,4.0,0.0,1.0,2020-03-25
特克斯和凯科斯群岛,1.0,0.0,0.0,2020-03-25
东帝汶,1.0,0.0,0.0,2020-03-25
蒙特塞拉特,1.0,0.0,0.0,2020-03-25
摩纳哥,27.0,1.0,0.0,2020-03-25
老挝,3.0,0.0,0.0,2020-03-25
斐济,3.0,0.0,0.0,2020-03-25
新喀里多尼亚,8.0,0.0,0.0,2020-03-25
伯利兹,1.0,0.0,0.0,2020-03-25
多米尼克,1.0,0.0,0.0,2020-03-25
纳米比亚,7.0,0.0,0.0,2020-03-25
塞舌尔,7.0,0.0,0.0,2020-03-25
格陵兰,4.0,0.0,0.0,2020-03-25
巴布亚新几内亚,1.0,0.0,0.0,2020-03-25
圣巴泰勒米岛,3.0,0.0,0.0,2020-03-25
苏里南,6.0,0.0,0.0,2020-03-25
圣巴泰勒米,3.0,0.0,0.0,2020-03-25
美国,69194.0,619.0,1050.0,2020-03-26
俄罗斯,840.0,38.0,2.0,2020-03-26
英国,9529.0,135.0,465.0,2020-03-26
巴西,2433.0,0.0,57.0,2020-03-26
意大利,74386.0,9362.0,7503.0,2020-03-26
西班牙,56188.0,5367.0,4089.0,2020-03-26
